,job_title,company_name,experience,when_posted,job_url
1645,Sourcing Executive_Printing & Packaging Industry_Navi Mumbai_5LPA,Seven consultancy,3 to 6 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/sourcing-executive_printing-packaging-industry_navi-mumbai_5lpa/seven-consultancy/11217244/
1646,Business Analyst,Pathak Recruitment Services,15 to > 25 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/business-analyst/pathak-recruitment-services/11221004/
1647,Urgent Requirement For Back Office & Data Entry & Finance Department,GK Recruitment Services,0 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/urgent-requirement-for-back-office-data-entry-finance-department/gk-recruitment-services/11211293/
1648,Urgent Opening For Back Office / Backend - Immediate Joiners Needed,GK Recruitment Services,0 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/urgent-opening-for-back-office-backend-immediate-joiners-needed/gk-recruitment-services/11211475/
1649,Corporate Agency Manager,Resonance HR solutions,2 to 7 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/corporate-agency-manager/resonance-hr-solutions/11220983/
1650,FX Trader.,Samford HR Consultants,5 to 10 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/fx-trader/samford-hr-consultants/11220898/
1651,Corporate Agency Manager,Resonance HR solutions,2 to 7 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/corporate-agency-manager/resonance-hr-solutions/11220989/
1652,Assistant Director of Nursing,Pathak Recruitment Services,15 to > 25 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/assistant-director-of-nursing/pathak-recruitment-services/11220975/
1653,Administrative Medical Assistant,Pathak Recruitment Services,15 to > 25 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/administrative-medical-assistant/pathak-recruitment-services/11220946/
1654,Medical Records Clerk,Pathak Recruitment Services,15 to > 25 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/medical-records-clerk/pathak-recruitment-services/11220894/
1655,Ground Staff,Air Life Aviation,0 to 1 Yr,"Feb 05, 2021",https://www.shine.com/jobs/ground-staff/air-life-aviation/11220368/
1656,Ground Staff,Air Life Aviation,0 to 2 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/ground-staff/air-life-aviation/11220376/
1657,Business Banking Relationship Manager,Rajas consultancy and placement services Hiring For Private Bank,3 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/business-banking-relationship-manager/rajas-consultancy-and-placement-services/11220787/
1658,Urgent Hiring for Team Leader,Jobs Territory Hiring For JOBS TERRITORY,3 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/urgent-hiring-for-team-leader/jobs-territory/11220744/
1659,Accounts Executive,Machan Resorts LLP,1 to 2 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/accounts-executive/machan-resorts-llp/11220672/
1660,Opening for Web Developer at Thane Waghbil(Mumbai),ANOOP CONSULTANCY,1 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/opening-for-web-developer-at-thane-waghbilmumbai/anoop-consultancy/11220700/
1661,IT Support Executive - Andheri location,Serveright Consulting,2 to 7 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/it-support-executive-andheri-location/serveright-consulting/11220648/
1662,Data Entry Specialist,VDM Infotech Hiring For Data Entry Work From Home,0 to 2 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/data-entry-specialist/vdm-infotech/11187647/
1663,HIRING FOR DATA ENTRY,Amazement online Services LLP,0 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/hiring-for-data-entry/amazement-online-services-llp/10747531/
1664,Full Time Part Time Work / Home Based Work / Freelance,Amazement online Services LLP,0 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/full-time-part-time-work-home-based-work-freelance/amazement-online-services-llp/10413372/
1665,Offline Typing / Part time /work From Home -amazement,Amazement online Services LLP,0 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/offline-typing-part-time-work-from-home-amazement/amazement-online-services-llp/10748688/
1666,Part Time| Freelancer | Work From Home | Data entry,Amazement online Services LLP,0 to 2 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/part-time-freelancer-work-from-home-data-entry/amazement-online-services-llp/10413369/
1667,Angular Js Developer,A K EMPLOYERA SERVICES,2 to 7 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/angular-js-developer/a-k-employera-services/11220582/
1668,Associate or Senior Associate Sales,Kennis Learning Routes LLP,1 to 6 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/associate-or-senior-associate-sales/kennis-learning-routes-llp/11220565/
1669,"GST Officer - Andheri, Mumbai.",Serveright Consulting,2 to 7 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/gst-officer-andheri-mumbai/serveright-consulting/11220569/
1670,Hardware Engineer,Freelancer Neha Choudhary Hiring For Simex Electrotech System,0 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/hardware-engineer/freelancer-neha-choudhary/11220529/
1671,Field Sales Executive,BDS Services Pvt. Ltd.,0 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/field-sales-executive/bds-services-pvt-ltd/11220517/
1672,Agriculture Engineer,Vinay Kumar Singh Hiring For Perceptive Analytics Pvt. Ltd,0 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/agriculture-engineer/vinay-kumar-singh/11220500/
1673,Vb.net Developer,PES HR Services,2 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/vbnet-developer/pes-hr-services/11220507/
1674,Account Assistance,Job way Recruitment,1 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/account-assistance/job-way-recruitment/11220493/
1675,Regional Sales Manager - West India - FMCG Company (Spices products),Serveright Consulting,5 to 10 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/regional-sales-manager-west-india-fmcg-company-spices-products/serveright-consulting/11220488/
1676,hiring for Senior Android Developer,vibrantzz management services,2 to 7 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/hiring-for-senior-android-developer/vibrantzz-management-services/11220448/
1677,Electrical Engineer,Freelancer Neha Choudhary Hiring For Anchor Electrical,0 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/electrical-engineer/freelancer-neha-choudhary/11220436/
1678,Manufacturing Supervisor,Vinay Kumar Singh Hiring For Perceptive Analytics Pvt. Ltd,0 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/manufacturing-supervisor/vinay-kumar-singh/11220349/
1679,"Software Developer(VB.NET,SQL)-CMMI Level-Navi Mumbai",PES HR Services,2 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/software-developervbnetsql-cmmi-level-navi-mumbai/pes-hr-services/11220335/
1680,opening for customer care executive,Tiara Consultancy Services,1 to 6 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/opening-for-customer-care-executive/tiara-consultancy-services/11220331/
1681,Software Consultant,Vinay Kumar Singh Hiring For Perceptive Analytics Pvt. Ltd,0 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/software-consultant/vinay-kumar-singh/11220300/
1682,Urgent hiring for Marketing Team Head in Mumbai,Sidjobs Consultancy Pvt Ltd,15 to 22 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/urgent-hiring-for-marketing-team-head-in-mumbai/sidjobs-consultancy-pvt-ltd/11220290/
1683,"Ground Hostess,Ticketing Counter Staff,Cabin Crew",Royal Air Placement,0 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/ground-hostessticketing-counter-staffcabin-crew/royal-air-placement/10873770/
1684,Integration Engineer,Vinay Kumar Singh Hiring For Perceptive Analytics Pvt. Ltd,0 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/integration-engineer/vinay-kumar-singh/11220257/
1685,Logistics - Ware House /Inventory planner,Sidjobs Consultancy Pvt Ltd,4 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/logistics-ware-house-inventory-planner/sidjobs-consultancy-pvt-ltd/11220254/
1686,Financial Manager,Vinay Kumar Singh Hiring For Perceptive Analytics Pvt. Ltd,0 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/financial-manager/vinay-kumar-singh/11220249/
1687,Operations (Digital Marketing),IKON TALENT SEARCH,2 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/operations-digital-marketing/ikon-talent-search/11220258/
1688,Automation Test Engineer,Vinay Kumar Singh Hiring For Perceptive Analytics Pvt. Ltd,0 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/automation-test-engineer/vinay-kumar-singh/11220228/
1689, | requirements fitter/ machine operator/welder/electrician,Malwal Solutions Hiring For engineering/manufacturing/pharma/chemical,0 to 1 Yr,"Feb 05, 2021",https://www.shine.com/jobs/job-requirements-fitter-machine-operatorwelderelectrician/malwal-solutions/11220216/
1690,HIRINGS FOR TYPING WORK,Unnati Infotech,0 to 1 Yr,"Feb 05, 2021",https://www.shine.com/jobs/hirings-for-typing-work/unnati-infotech/11220181/
1691,Area Sales Manager,Global India Manpower Solutions Hiring For Global India Manpower Solutions,4 to 9 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/area-sales-manager/global-india-manpower-solutions/11205325/
1692,Supply Chain Manager,Global India Manpower Solutions Hiring For Global India Manpower Solutions,4 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/supply-chain-manager/global-india-manpower-solutions/11205319/
1693,Business Development,IKON TALENT SEARCH,2 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/business-development/ikon-talent-search/11220187/
1694,Warehouse Manager,Global India Manpower Solutions Hiring For Global India Manpower Solutions,4 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/warehouse-manager/global-india-manpower-solutions/11205312/
1695,HIRINGS FOR DATA ENTRY ,Unnati Infotech,0 to 1 Yr,"Feb 05, 2021",https://www.shine.com/jobs/hirings-for-data-entry-jobs/unnati-infotech/11220166/
1696,URGENT HIRING FOR DIPLOMA/BE MECHANICAL ENGINEER(GET)/JUNIOR ENGINEER,Malwal Solutions Hiring For SHEET METAL/FABRICATION/STEEL STRUCTURE/HEAVY  MACHINERY,0 to 2 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/urgent-hiring-for-diplomabe-mechanical-engineergetjunior-engineer/malwal-solutions/11220160/
1697,Strategy Consultant,Vinay Kumar Singh Hiring For Perceptive Analytics Pvt. Ltd,0 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/strategy-consultant/vinay-kumar-singh/11220158/
1698,Back Office Staff,Sigma Bright Solutions,0 to 2 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/back-office-staff/sigma-bright-solutions/11220157/
1699,Mechanical Engineer,Freelancer Neha Choudhary Hiring For Faurecia Automotive Seating,0 to 1 Yr,"Feb 05, 2021",https://www.shine.com/jobs/mechanical-engineer/freelancer-neha-choudhary/11220400/
1700,Ecommerce Executive,"I DREAM CAREER, I DREAM INFOTECH",2 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/ecommerce-executive/i-dream-career-i-dream-infotech/11220133/
1701,It Sales Manager,Placement Local Hiring For Placement Local,2 to 7 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/it-sales-manager/placement-local/11220094/
1702,hiring for FRONT END DEVELOPER,vibrantzz management services,3 to 6 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/hiring-for-front-end-developer/vibrantzz-management-services/11220086/
1703,Bpo Associate,CAREER 4 YOU.,0 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/bpo-associate/career-4-you/11220083/
1704,Housekeeping Incharge,Harsh Vardhan Singh Chundawat Hiring For imperial,5 to 10 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/housekeeping-incharge/harsh-vardhan-singh-chundawat/11220062/
1705,Technician Operator,Pathak Recruitment Services,4 to 9 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/technician-operator/pathak-recruitment-services/11220019/
1706, Offer in backoffice in night shift in Mumbai Location in International Bpo,Apex Consultancy Services,0 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/job-offer-in-backoffice-in-night-shift-in-mumbai-location-in-international-bpo/apex-consultancy-services/11220026/
1707,Design Engineers,Pathak Recruitment Services,5 to 10 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/design-engineers/pathak-recruitment-services/11220007/
1708,Petroleum Engineer,Pathak Recruitment Services,3 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/petroleum-engineer/pathak-recruitment-services/11219999/
1709,International BPO,CAREER 4 YOU.,0 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/international-bpo/career-4-you/11219990/
1710,Clinical Nurse,Pathak Recruitment Services,3 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/clinical-nurse/pathak-recruitment-services/11219991/
1711,Medical Records Administrator,Pathak Recruitment Services,3 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/medical-records-administrator/pathak-recruitment-services/11219985/
1712,Relationship Manager,Job Circle Hiring For BFSI / NBFS,1 to 2 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/relationship-manager/job-circle/11219971/
1713,Hospital Administration,Pathak Recruitment Services,8 to 13 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/hospital-administration/pathak-recruitment-services/11219982/
1714,Urgent Opening For E Commerce Executive,"I DREAM CAREER, I DREAM INFOTECH",1 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/urgent-opening-for-e-commerce-executive/i-dream-career-i-dream-infotech/11219947/
1715,Clinical Administrator,Pathak Recruitment Services,10 to 20 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/clinical-administrator/pathak-recruitment-services/11219935/
1716,Assistant and Audit Manager,Job Profile,0 to 1 Yr,"Feb 05, 2021",https://www.shine.com/jobs/assistant-and-audit-manager/job-profile/11220108/
1717,Sr. Engineer / Architect with ETL  Snowflake,Synophic Systems Private Limited,10 to 20 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/sr-engineer-architect-with-etl-snowflake/synophic-systems-private-limited/11219848/
1718,Store Manager & Computer Accountant,S P Teleshoping,0 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/store-manager-computer-accountant/s-p-teleshoping/11219850/
1719,Supply Chain Officer,AISHWARYA TIWARI Hiring For Tiwari Building construction,3 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/supply-chain-officer/aishwarya-tiwari/11219815/
1720,Sales Officer,ECH-AAR Manpower Solutions Hiring For gold loan sales officer,0 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/sales-officer/ech-aar-manpower-solutions/11219794/
1721,Android developer,ANOOP CONSULTANCY,3 to 5 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/android-developer/anoop-consultancy/11219762/
1722,Agency Development Manager,Global Talent Acquisition Partners,5 to 10 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/agency-development-manager/global-talent-acquisition-partners/11219730/
1723,Sr.Engineer-Python,Talent Stock Solutions,3 to 6 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/srengineer-python/talent-stock-solutions/11217645/
1724,Program Manager,Hiring booster Staffing Services Hiring For MNC Automobile Company,7 to 12 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/program-manager/hiring-booster-staffing-services/11219662/
1725,Packaging Engineer - B2B Sales,Lydia Recruiters Hiring For Reputed company,3 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/packaging-engineer-b2b-sales/lydia-recruiters/11219480/
1726,Loss Prevention Officer - Mumbai & Pune.,ASH Consultancy,2 to 7 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/loss-prevention-officer-mumbai-pune/ash-consultancy/11219324/
1727,Technical Support Executive,Talent Corner Hr Services Pvt Ltd,0 to 3 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/technical-support-executive/talent-corner-hr-services-pvt-ltd/11219266/
1728,BPO  /Sal  13k -22 K -Easy selection / HSC-Grad -6 month Exp / Bhayandar,RDS Staffing Services Hiring For BPO Job /Sal  13k -22 K -Easy selection / HSC-Grad -6 month Exp Job/ Bhayandar,0 to 2 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/bpo-job-sal-k-k-easy-selection-hsc-grad-6-month-exp-job-bhayandar/rds-staffing-services/11219243/
1729,Administration Assistant/Executive,AIM Technical & Management Services Pvt Ltd,0 to 2 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/administration-assistantexecutive/aim-technical-management-services-pvt-ltd/11219225/
1730,AR caller - Fresher,Infinx Services Pvt. Ltd.,0 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/ar-caller-fresher/infinx-services-pvt-ltd/11219224/
1731,Account Executive,AIM Technical & Management Services Pvt Ltd Hiring For AIM Technical & Management Services Pvt Ltd,0 to 1 Yr,"Feb 05, 2021",https://www.shine.com/jobs/account-executive/aim-technical-management-services-pvt-ltd/11219158/
1732,Required HR recruiters for Overseas Manpower Agency-Mira Road,Universal Technologies,0 to 4 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/required-hr-recruiters-for-overseas-manpower-agency-mira-road/universal-technologies/11219364/
1733,Team Leader,Global India Manpower Solutions Hiring For Global India Manpower Solutions,4 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/team-leader/global-india-manpower-solutions/11205401/
1734,Airport & Ground Staff ,Airwon Aviation Academy,0 to 4 Yrs,"Jan 27, 2021",https://www.shine.com/jobs/airport-ground-staff-jobs/airwon-aviation-academy/11153433/
1735,Civil Site Engineer- Building construction company,L R Shivanath Hiring For BALA CONSTRUCTION,3 to 8 Yrs,"Feb 05, 2021",https://www.shine.com/jobs/civil-site-engineer-building-construction-company/l-r-shivanath/11220265/
1736,Data Analyst,A K EMPLOYERA SERVICES,0 to 5 Yrs,"Feb 04, 2021",https://www.shine.com/jobs/data-analyst/a-k-employera-services/11219349/
1737,Python Developer,A K EMPLOYERA SERVICES,3 to 8 Yrs,"Feb 04, 2021",https://www.shine.com/jobs/python-developer/a-k-employera-services/11219226/
1738,Hr Recruiter,DREAMS JOB SOLUTION Hiring For Dreams Job Solution,0 to 2 Yrs,"Feb 04, 2021",https://www.shine.com/jobs/hr-recruiter/dreams-job-solution/11209641/
1739,Azure architect/Developer,Talent Corner Hr Services Pvt Ltd,5 to 10 Yrs,"Feb 04, 2021",https://www.shine.com/jobs/azure-architectdeveloper/talent-corner-hr-services-pvt-ltd/11131202/
1740,Rtg Operator,Seaboard oil gas and offshore management,0 to 3 Yrs,"Feb 04, 2021",https://www.shine.com/jobs/rtg-operator/seaboard-oil-gas-and-offshore-management/11213771/
1741,Site Engineer(Residential),VNU CONSULTING SERVICES,4 to 9 Yrs,"Feb 04, 2021",https://www.shine.com/jobs/site-engineerresidential/vnu-consulting-services/11215708/
1742,Vehicle Interior Design and Development Engineer,Hiring booster Staffing Services Hiring For MNC Autombile Company,4 to 9 Yrs,"Feb 04, 2021",https://www.shine.com/jobs/vehicle-interior-design-and-development-engineer/hiring-booster-staffing-services/11219100/
